,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Type_Occupation,Family_Members,label,Age
1003,5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.5068493150684932,Core staff,2,0,42.0
1004,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-1.5126027397260273,Unknown,2,0,40.0
1005,5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,-0.2961643835616438,Unknown,2,0,59.0
1006,5053089,F,N,N,0,175500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.18027397260273972,High skill tech staff,1,0,51.0
1007,5117753,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4517808219178082,Managers,2,0,43.0
1008,5126826,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-1.0123287671232877,Sales staff,3,0,32.0
1009,5018505,F,N,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,57.0
1010,5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,-0.24684931506849317,Unknown,2,0,46.0
1011,5048305,F,N,N,0,166500.0,Working,Higher education,Separated,House / apartment,-0.41808219178082195,Core staff,1,0,59.0
1012,5135531,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-0.4797260273972602,Drivers,1,0,37.0
1013,5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.34328767123287673,Laborers,3,0,46.0
1014,5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-1.0035616438356165,High skill tech staff,3,0,36.0
1015,5136985,M,Y,N,0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.9134246575342466,Managers,1,0,33.0
1016,5126687,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8627397260273973,Unknown,2,0,54.0
1017,5058509,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
1018,5045513,M,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1.2304109589041095,Unknown,3,0,31.0
1019,5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.3767123287671233,Cleaning staff,3,0,46.0
1020,5048542,F,N,Y,0,121900.5,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,43.0
1021,5096342,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-0.3183561643835616,Laborers,2,0,32.0
1022,5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-0.05013698630136987,Core staff,3,0,32.0
1023,5143079,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.136986301369863,Sales staff,2,0,38.0
1024,5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.13397260273972603,Drivers,4,0,36.0
1025,5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-0.6712328767123288,Managers,2,0,48.0
1026,5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.42164383561643837,Laborers,5,0,40.0
1027,5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-0.4263013698630137,Sales staff,2,0,29.0
1028,5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,-1.9438356164383563,Medicine staff,2,0,41.0
1029,5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,-0.18465753424657533,Sales staff,2,0,24.0
1030,5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.7136986301369863,Managers,3,0,42.0
1031,5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-1.3923287671232878,Managers,2,0,35.0
1032,5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-0.5476712328767123,High skill tech staff,3,0,25.0
1033,5036319,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.15205479452054796,Security staff,1,0,49.0
1034,5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-1.26,Laborers,2,0,46.0
1035,5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1.7775342465753425,Medicine staff,3,0,38.0
1036,5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,-0.28876712328767123,Drivers,1,0,31.0
1037,5143560,M,N,N,2,202500.0,Working,Secondary / secondary special,Married,With parents,-0.2041095890410959,Drivers,4,0,30.0
1038,5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,52.0
1039,5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,60.0
1040,5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,0.0,Unknown,1,0,61.0
1041,5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,-0.6205479452054795,Laborers,2,0,56.0
1042,5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.11287671232876713,Sales staff,5,0,45.0
1043,5116991,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.9602739726027398,Laborers,2,0,39.0
1044,5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,64.0
1045,5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-0.43424657534246575,HR staff,2,0,41.0
1046,5062095,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.49643835616438353,High skill tech staff,1,0,27.0
1047,5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-1.8915068493150684,Laborers,2,0,40.0
1048,5041881,M,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-0.6931506849315069,Unknown,2,0,40.0
1049,5053117,M,Y,N,1,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.38904109589041097,Unknown,3,0,37.0
1050,5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.08602739726027397,Drivers,2,0,42.0
1051,5150221,M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-0.6687671232876713,Laborers,2,0,27.0
1052,5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,66.0
1053,5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,47.0
1054,5126294,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-3.255890410958904,Laborers,2,0,57.0
1055,5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-1.2383561643835617,Core staff,3,0,34.0
1056,5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-0.12602739726027395,Core staff,2,0,31.0
1057,5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,-0.9010958904109589,Laborers,1,0,51.0
1058,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-0.4095890410958904,Unknown,2,0,29.0
1059,5095514,M,Y,Y,0,297000.0,Working,Secondary / secondary special,Married,House / apartment,-0.3180821917808219,Unknown,2,0,56.0
1060,5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-0.96,Accountants,2,0,37.0
1061,5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.8473972602739727,Laborers,1,0,26.0
1062,5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,-0.6621917808219179,High skill tech staff,2,0,36.0
1063,5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-0.4008219178082192,Drivers,2,0,42.0
1064,5142163,M,N,Y,1,360000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.6997260273972603,Sales staff,3,0,31.0
1065,5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,0.0,Unknown,2,0,59.0
1066,5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,58.0
1067,5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-0.22410958904109587,Core staff,1,0,28.0
1068,5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-0.695068493150685,High skill tech staff,3,0,46.0
1069,5115679,M,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,61.0
1070,5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,-2.564109589041096,Unknown,3,0,43.0
1071,5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,-0.41315068493150686,Managers,2,0,43.0
1072,5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,66.0
1073,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-0.3682191780821918,Accountants,1,0,38.0
1074,5148981,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-2.8394520547945206,High skill tech staff,2,0,49.0
1075,5010238,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1.1865753424657535,Drivers,2,0,45.0
1076,5024604,F,N,Y,0,630000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,60.0
1077,5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,0.0,Unknown,1,0,63.0
1078,5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,-0.6290410958904109,Accountants,2,0,35.0
1079,5142781,M,Y,N,2,157500.0,Working,Secondary / secondary special,Separated,With parents,-0.4454794520547945,Laborers,3,0,38.0
1080,5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-0.5868493150684931,Laborers,1,0,37.0
1081,5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.5282191780821918,Laborers,1,0,27.0
1082,5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-0.8665753424657534,Managers,2,0,44.0
1083,5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-1.0852054794520547,Unknown,2,0,55.0
1084,5118560,F,N,Y,0,126000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.7934246575342466,Cooking staff,1,0,46.0
1085,5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-0.32465753424657534,Waiters/barmen staff,1,0,33.0
1086,5033895,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-0.4575342465753424,Core staff,4,0,30.0
1087,5033659,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1.0054794520547945,Laborers,2,0,52.0
1088,5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-0.3293150684931507,Unknown,2,0,47.0
1089,5056237,F,N,Y,0,40500.0,Working,Secondary / secondary special,Married,House / apartment,-1.3523287671232878,Cleaning staff,2,0,34.0
1090,5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0,Unknown,1,0,57.0
1091,5135863,F,N,Y,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-0.1632876712328767,Sales staff,4,0,33.0
1092,5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,-1.8213698630136985,Core staff,2,0,58.0
1093,5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-0.6019178082191781,Secretaries,4,0,42.0
1094,5149368,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0,Unknown,2,0,58.0
1095,5053156,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,65.0
1096,5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.20465753424657535,Unknown,2,0,29.0
1097,5118545,F,Y,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-0.476986301369863,Sales staff,2,0,50.0
1098,5024592,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,With parents,-0.44246575342465755,Drivers,2,0,24.0
1099,5125804,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-0.5621917808219179,Laborers,1,0,50.0
1100,5024726,M,N,Y,0,162000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,63.0
1101,5142448,M,Y,Y,0,315000.0,Working,Incomplete higher,Married,House / apartment,-0.3956164383561644,Managers,2,0,42.0
1102,5033728,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.5723287671232876,Core staff,3,0,37.0
1103,5149327,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-1.6386301369863012,Managers,2,0,51.0
1104,5024033,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,With parents,-0.10876712328767124,Core staff,4,0,40.0
1105,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-0.25287671232876713,Core staff,2,0,24.0
1106,5022918,F,N,Y,0,225000.0,Working,Higher education,Single / not married,House / apartment,-0.7101369863013699,Managers,1,0,33.0
1107,5142649,M,Y,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.6120547945205479,Laborers,2,0,48.0
1108,5048276,F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-0.4432876712328767,Core staff,2,0,27.0
1109,5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-0.226027397260274,Laborers,3,0,27.0
1110,5028446,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.7731506849315068,Laborers,1,0,49.0
1111,5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.25287671232876713,Drivers,2,0,50.0
1112,5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.4383561643835616,Sales staff,1,0,27.0
1113,5025181,F,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-0.7008219178082192,High skill tech staff,1,0,62.0
1114,5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-0.27150684931506847,Laborers,3,0,41.0
1115,5022343,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,64.0
1116,5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,47.0
1117,5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.7556164383561643,Core staff,2,0,43.0
1118,5053941,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,57.0
1119,5036926,F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.8186301369863014,Core staff,2,0,32.0
1120,5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-0.7956164383561644,Laborers,4,0,30.0
1121,5142595,M,Y,Y,0,418500.0,Working,Higher education,Married,House / apartment,-0.02,Unknown,2,0,52.0
1122,5052883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.9221917808219178,Drivers,2,0,49.0
1123,5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.9252054794520548,Laborers,2,0,42.0
1124,5146024,F,N,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-1.069041095890411,Core staff,2,0,30.0
1125,5036093,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.8772602739726028,Security staff,2,0,59.0
1126,5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,-0.13835616438356163,Laborers,2,0,27.0
1127,5095020,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.18383561643835616,Unknown,2,0,35.0
1128,5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-0.23232876712328765,Laborers,2,0,44.0
1129,5117216,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.5350684931506849,Core staff,2,0,30.0
